"date","weighted","close","high","low","open","volume"
"2017-12-29 19:12:00","2309.19","2209.96","2634.36","2103.91","2622.42","221420859.69"
"2017-12-30 19:12:00","2373.96","2373.96","2566.48","2367.03","2206.95","510531658.12"
"2017-12-31 19:12:00","2317.9","2317.9","2410.67","2303.11","2373.97","432599629.06"
"2018-01-01 19:01:00","2549.51","2549.51","2916.89","2499.35","2317.9","692679585.45"
"2018-01-02 19:01:00","2561.47","2561.47","2788.82","2558.44","2549.51","603219570.86"
"2018-01-03 19:01:00","2343.8","2343.8","2566.95","2343.8","2561.45","480755312.61"
"2018-01-04 19:01:00","2387.23","2387.23","2702.59","2365.19","2343.8","656619352.91"
"2018-01-05 19:01:00","2524.33","2524.33","2763.02","2345.74","2387.23","661810039.88"
"2018-01-06 19:01:00","2531.59","2531.59","2682.51","2380.67","2526.37","547314322.34"
"2018-01-07 19:01:00","2400.68","2400.68","2453.1","2306.33","2531.61","558795012.28"
"2018-01-08 19:01:00","2374.28","2374.28","2391.64","2262.87","2400.68","421602142.7"
"2018-01-09 19:01:00","2609.02","2856.93","2944.89","2291.94","2376.68","428980394.88"
"2018-01-10 19:01:00","2559.17","2437.92","2952.68","2341.77","2856.94","370363445.96"
"2018-01-11 19:01:00","2604.91","2604.91","2661.66","2520.48","2444.69","435357424.69"
"2018-01-12 19:01:00","2669.16","2669.16","2803.05","2587.97","2604.91","386681282.18"
"2018-01-13 19:01:00","2524.51","2524.51","2604.98","2521.78","2669.35","377417714.83"
"2018-01-14 19:01:00","2397.87","2397.87","2534.19","2243.82","2524.51","472221752.95"
"2018-01-15 19:01:00","1953.99","1761.61","2411.97","1525.13","2394.02","413640550.4"
"2018-01-16 19:01:00","1635.3","1748.8","1903.53","1342.05","1760.95","275433374.11"
"2018-01-17 19:01:00","1712.09","1712.09","1835.02","1703.15","1754.78","378522342.67"
"2018-01-18 19:01:00","1765.13","1765.13","1883.81","1759.37","1712.09","272799549.44"
"2018-01-19 19:01:00","2024.98","2024.98","2114.46","1880.52","1765.14","429148972.08"
"2018-01-20 19:01:00","1779.84","1779.84","1838.75","1725.56","2024.91","254363107.39"
"2018-01-21 19:01:00","1610.28","1610.28","1676.25","1588.65","1779.85","253987578.19"
"2018-01-22 19:01:00","1618.96","1618.96","1652.62","1600.5","1610.28","196623949.95"
"2018-01-23 19:01:00","1659.49","1659.49","1712.07","1658.35","1618.3","218655935.92"
"2018-01-24 19:01:00","1636.15","1636.15","1659.62","1609.33","1659.36","188586239.67"
"2018-01-25 19:01:00","1595.67","1595.67","1634.54","1583.46","1636.15","249493307.54"
"2018-01-26 19:01:00","1636.45","1636.45","1665.1","1628.42","1595.69","222312725.42"
"2018-01-27 19:01:00","1753.39","1753.39","1758.1","1676.9","1636.54","251745348.5"
"2018-01-28 19:01:00","1651.39","1651.39","1680.6","1649.14","1752.22","141945646.63"
"2018-01-29 19:01:00","1471.62","1471.62","1526.2","1463.53","1651.45","210113789.5"
"2018-01-30 19:01:00","1490.05","1490.05","1521.76","1475.74","1471.64","216948854.49"
"2018-01-31 19:01:00","1269.68","1269.68","1338.95","1249.63","1490.05","228290508.49"
"2018-02-01 19:02:00","1144.51","1192.13","1269.81","968.68","1267.99","143714769.61"
"2018-02-02 19:02:00","1280.38","1280.38","1291.48","1197.11","1194.29","183633323.58"
"2018-02-03 19:02:00","1157.1","1157.1","1158.75","1089.71","1280.38","191200275.06"
"2018-02-04 19:02:00","962.54","884","1175.17","827.38","1158.63","106539840.76"
"2018-02-05 19:02:00","866.76","966.79","977.59","758.43","884.28","148384673.61"
"2018-02-06 19:02:00","953.65","953.65","975.66","916.44","967.28","353245333.4"
"2018-02-07 19:02:00","1279.58","1279.58","1348.97","1016.06","956.06","742285777.57"
"2018-02-08 19:02:00","1300.18","1300.18","1403.67","1293.22","1279.36","425085016.97"
"2018-02-09 19:02:00","1244.26","1244.26","1319.67","1231.41","1300.18","253211847.85"
"2018-02-10 19:02:00","1209.46","1209.46","1246.65","1173.08","1243.41","218712976.71"
"2018-02-11 19:02:00","1284.11","1284.11","1334.91","1279.66","1209.46","176704141.98"
"2018-02-12 19:02:00","1222.75","1222.75","1249.23","1205.66","1284.1","149039830.3"
"2018-02-13 19:02:00","1358.34","1358.34","1415.26","1318.5","1222.75","181407310.36"
"2018-02-14 19:02:00","1353.13","1359.47","1392.66","1310.22","1353.19","82442472.88"
"2018-02-15 19:02:00","1479.02","1530.44","1547.53","1355.45","1359.47","138109049.14"
"2018-02-16 19:02:00","1545.84","1545.84","1675.68","1541.4","1529.33","210506816.71"
"2018-02-17 19:02:00","1451.12","1451.12","1528.21","1433.41","1545.84","238633833.64"
"2018-02-18 19:02:00","1528.62","1528.62","1597.95","1527.5","1451.24","214993762.94"
"2018-02-19 19:02:00","1396.92","1396.92","1552.26","1395.8","1528.62","353613418.92"
"2018-02-20 19:02:00","1336.91","1287.06","1407.46","1269.28","1393.76","103151392.56"
"2018-02-21 19:02:00","1205.39","1205.39","1214.25","1179.79","1288.2","144392438.86"
"2018-02-22 19:02:00","1258.71","1258.71","1299.41","1213.94","1205.39","154602147.4"
"2018-02-23 19:02:00","1181.19","1181.19","1209.33","1156.92","1258.71","137620585.95"
"2018-02-24 19:02:00","1173.39","1173.39","1189.73","1157.06","1181.19","129486762.53"
"2018-02-25 19:02:00","1244.34","1244.34","1280.49","1240.21","1173.39","150399065.01"
"2018-02-26 19:02:00","1232.17","1232.17","1287.26","1230.05","1244.34","137902277.34"
"2018-02-27 19:02:00","1198.8","1198.8","1205","1180.19","1232.17","127031239.49"
"2018-02-28 19:02:00","1278.74","1278.74","1336.66","1265.62","1198.8","150461444.21"
"2018-03-01 19:03:00","1273.27","1273.27","1298.67","1269.96","1280.92","146350311.71"
"2018-03-02 19:03:00","1269.22","1269.22","1324.25","1265.78","1273.27","131427871.62"
"2018-03-03 19:03:00","1283.89","1283.89","1290.8","1267.79","1269.22","118175237.24"
"2018-03-04 19:03:00","1257.34","1257.34","1291.66","1253.9","1283.84","106514282.89"
"2018-03-05 19:03:00","1203.44","1203.44","1209.89","1177.68","1257.29","138835370.89"
"2018-03-06 19:03:00","1092.14","1092.14","1116.96","1069.31","1203.44","143266545.33"
"2018-03-07 19:03:00","1032.29","1032.29","1043.47","1004.34","1092.14","132541690.47"
"2018-03-08 19:03:00","986.48","1065.69","1076.21","926.69","1033.96","74990482.15"
"2018-03-09 19:03:00","1002.01","1002.01","1011.69","980.9","1062.22","110379032.7"
"2018-03-10 19:03:00","1140.61","1140.61","1163.52","1082.38","1002.01","158792704.17"
"2018-03-11 20:03:00","1050.43","1050.43","1092.49","1031.23","1140.51","126231262.61"
"2018-03-12 20:03:00","1050.63","1053.55","1099.83","994.61","1051.06","73859997.65"
"2018-03-13 20:03:00","945.04","945.04","972.98","931.07","1054.33","124071584.47"
"2018-03-14 20:03:00","941.77","941.77","952.52","923.58","944.87","111694034.21"
"2018-03-15 20:03:00","974.11","974.11","1027.12","921.1","941.72","145638387.04"
"2018-03-16 20:03:00","947.59","947.59","978.34","919.21","974.11","128933823"
"2018-03-17 20:03:00","934.91","934.91","991.6","929.98","947.5","119328503.75"
"2018-03-18 20:03:00","961.13","994.67","1000.07","912.28","936.28","58729088.37"
"2018-03-19 20:03:00","1061.56","1061.56","1081.19","1017.85","994.25","140666562.38"
"2018-03-20 20:03:00","1031.93","1031.93","1063.12","1021.24","1061.54","102436963.22"
"2018-03-21 20:03:00","1017.81","1015.19","1065.19","987.44","1031.75","38596693.88"
"2018-03-22 20:03:00","1031.97","1031.97","1048.05","1024.82","1012.97","71203401.55"
"2018-03-23 20:03:00","975.33","975.33","990.72","968.5","1032.05","57516293.15"
"2018-03-24 20:03:00","971.83","971.83","978.61","964.21","974.52","60016723.88"
"2018-03-25 20:03:00","913.05","913.05","939.13","907.34","971.8","113984840.4"
"2018-03-26 20:03:00","876.11","876.11","903.44","869.08","913.04","101613833.5"
"2018-03-27 20:03:00","861.25","861.25","902.64","856.47","876.1","112175493.31"
"2018-03-28 20:03:00","759.84","711.13","869.29","696.55","861.16","84465419.21"
"2018-03-29 20:03:00","710.56","696.93","772.11","675.11","711.13","66701444.54"
"2018-03-30 20:03:00","684.31","684.31","719.37","681.18","696.34","92324861.26"
"2018-03-31 20:03:00","644.89","644.89","684.27","643.73","684.17","105350930.87"
"2018-04-01 20:04:00","663.6","663.6","683.26","661.76","644.94","96398436.88"
"2018-04-02 20:04:00","710.35","710.35","724.84","693.99","663.6","100888910.11"
"2018-04-03 20:04:00","648.9","648.9","654.42","636.5","710.35","92194655.7"
"2018-04-04 20:04:00","642.72","642.72","652.63","631.31","648.84","78500957.91"
"2018-04-05 20:04:00","611","611","628.25","606.49","642.78","75133837.1"
"2018-04-06 20:04:00","641.02","641.02","644.61","631.47","611","92114715.3"
"2018-04-07 20:04:00","656.42","656.42","658.82","652.61","640.95","78903274.6"
"2018-04-08 20:04:00","638.62","638.62","649.15","631.77","656.42","78706202.04"
"2018-04-09 20:04:00","652.55","652.55","657.42","645.06","638.62","67480123.53"
"2018-04-10 20:04:00","670.57","670.57","670.57","655.15","652.55","77191510.29"
"2018-04-11 20:04:00","702.87","737.84","740.82","658.67","670.06","59525564.71"
"2018-04-12 20:04:00","742.67","742.67","762.19","733.59","737.2","101391042.19"
"2018-04-13 20:04:00","740.48","740.48","754.76","732.21","742.64","64009644.63"
"2018-04-14 20:04:00","785.32","785.32","792.1","769.91","740.48","98955416.17"
"2018-04-15 20:04:00","768.47","768.47","773.15","754","785.4","117248210.89"
"2018-04-16 20:04:00","760","760","764.04","749.23","768.47","111473538.2"
"2018-04-17 20:04:00","888.61","888.61","895.16","784.02","760","196513030.69"
"2018-04-18 20:04:00","973.8","973.8","991.24","888.29","888.61","198484765.18"
"2018-04-19 20:04:00","1065.92","1124.67","1151.3","943.09","966.63","154352797.77"
"2018-04-20 20:04:00","1113.66","1154.45","1188.67","1017.6","1125.29","154795305.47"
"2018-04-21 20:04:00","1198.27","1195.64","1260.13","1110.28","1154.45","144092452.68"
"2018-04-22 20:04:00","1368.51","1440.95","1457.29","1193.33","1195.64","309318983.37"
"2018-04-23 20:04:00","1490.41","1407.55","1569.35","1391.21","1440.95","366818528.51"
"2018-04-24 20:04:00","1316.35","1289.86","1438.2","1226.87","1407.56","381199575.56"
"2018-04-25 20:04:00","1335.33","1421.87","1425.93","1244.39","1289.86","174556815.17"
"2018-04-26 20:04:00","1388.97","1331.97","1423.32","1327.82","1421.25","127133720.06"
"2018-04-27 20:04:00","1394.3","1394.3","1412.07","1393.37","1333.62","198531792.75"
"2018-04-28 20:04:00","1439.28","1439.28","1461.85","1401.65","1394.08","255888373.92"
"2018-04-29 20:04:00","1348.42","1348.42","1415.94","1342.87","1439.32","212877613.22"
"2018-04-30 20:04:00","1354.33","1354.33","1355.24","1266.28","1348.39","212776443.87"
"2018-05-01 20:05:00","1457.76","1457.76","1500.23","1361.75","1354.33","300524988.2"
"2018-05-02 20:05:00","1511.46","1511.46","1619.63","1488.07","1457.76","342794450.6"
"2018-05-03 20:05:00","1516.05","1516.05","1531.57","1475.31","1511.64","273663453"
"2018-05-04 20:05:00","1753.55","1753.55","1753.55","1530.05","1516.17","452643151.5"
"2018-05-05 20:05:00","1739.51","1756.57","1843.66","1635.48","1758.59","245512548.39"
"2018-05-06 20:05:00","1636.38","1651.39","1779.2","1562.58","1756.57","179642018.72"
"2018-05-07 20:05:00","1609.9","1599.52","1694.87","1550.7","1651.39","132524367.42"
"2018-05-08 20:05:00","1569.4","1626.63","1676.39","1459.67","1599.52","158636690.72"
"2018-05-09 20:05:00","1523.74","1523.74","1603.22","1511.99","1628.47","267759977.41"
"2018-05-10 20:05:00","1408.35","1367.01","1556.67","1309.56","1519.84","250733936.31"
"2018-05-11 20:05:00","1397.43","1458.55","1503.59","1269.17","1367.01","192556727.8"
"2018-05-12 20:05:00","1483.22","1483.22","1503.25","1464.06","1459.95","235153007.79"
"2018-05-13 20:05:00","1413.13","1412.97","1493.79","1329.13","1478.75","163658298.77"
"2018-05-14 20:05:00","1387.34","1337.53","1453.09","1310.74","1412.97","133975697.39"
"2018-05-15 20:05:00","1267.15","1280.11","1355.91","1216.59","1337.53","129995294.09"
"2018-05-16 20:05:00","1256.3","1192.88","1344.04","1166.47","1280.11","106796700.65"
"2018-05-17 20:05:00","1184.46","1203.32","1218.3","1130.38","1192.88","107567516.41"
"2018-05-18 20:05:00","1179.64","1179.64","1206.04","1164.79","1204.19","166222043.37"
"2018-05-19 20:05:00","1292.75","1292.75","1309.82","1215.95","1179.64","210836351.66"
"2018-05-20 20:05:00","1233.48","1233.48","1280.63","1223.38","1292.78","168130649.77"
"2018-05-21 20:05:00","1175.26","1135.15","1230.02","1122.38","1229.05","86991398.5"
"2018-05-22 20:05:00","1041.08","994.37","1152.58","968.43","1135.14","146261127.48"
"2018-05-23 20:05:00","1017.44","1073.9","1080.37","945.77","994.24","109144652.25"
"2018-05-24 20:05:00","1027.35","1016.45","1074.99","985.4","1073.9","79498329.86"
"2018-05-25 20:05:00","1008.38","1008.38","1015","990.73","1013.66","139679965.68"
"2018-05-26 20:05:00","996.85","996.85","1010.83","988.75","1008.38","143137517.52"
"2018-05-27 20:05:00","889.86","889.86","968.88","881.32","996.85","156844899.39"
"2018-05-28 20:05:00","956.08","988.06","1006.71","872.94","883.18","104520371.79"
"2018-05-29 20:05:00","982.53","982.53","1004.71","964.05","987.41","194150919.05"
"2018-05-30 20:05:00","998.54","998.54","1018.79","987.28","982.53","243352320.13"
"2018-05-31 20:05:00","1002.32","1002.32","1006.08","994.79","998.48","152064929.64"
"2018-06-01 20:06:00","1084.58","1084.58","1095.28","1015.79","1002.32","194431569.42"
"2018-06-02 20:06:00","1141.02","1168.41","1192.86","1073.1","1084.22","121830441.16"
"2018-06-03 20:06:00","1137","1097.9","1210.85","1075.25","1168.43","138533392.5"
"2018-06-04 20:06:00","1105.47","1150.06","1158.5","1047.13","1097.9","98390092.31"
"2018-06-05 20:06:00","1129.61","1129.12","1156.59","1097.58","1150.06","91936744.01"
"2018-06-06 20:06:00","1145.78","1145.78","1159.64","1135.77","1131.65","149170710.66"
"2018-06-07 20:06:00","1117.43","1117.43","1138.03","1102.94","1145.82","149627387.2"
"2018-06-08 20:06:00","1092.49","1092.49","1112.03","1088.73","1117.44","127478032.69"
"2018-06-09 20:06:00","983.46","937.21","1086.46","898.76","1085.74","142156156.85"
"2018-06-10 20:06:00","935.9","954.26","980.56","896.73","935.9","83391163.51"
"2018-06-11 20:06:00","902.02","870.75","959.63","851.06","954.26","77008744"
"2018-06-12 20:06:00","843.24","842.82","882.72","802.28","870.74","79282537.54"
"2018-06-13 20:06:00","872.83","895.36","907.66","828.39","842.82","70845642.28"
"2018-06-14 20:06:00","844.37","844.37","864.84","836.69","894.9","118867500.94"
"2018-06-15 20:06:00","852.56","852.56","866.21","849.96","844.37","115443180.03"
